ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
41
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 7.4951030000000003e+00
0.0000000000000000e+00 7.4951780000000001e+00
0.0000000000000000e+00 2.0111915000000000e+01
ITEM: ATOMS id x y z fx fy fz 
1 0.765335 2.66459 1.05912 0.00342982 -0.574364 -4.64343 
2 4.51291 2.65953 1.06198 0.000157872 -0.392513 -4.55553 
3 6.38127 0.790484 1.06157 0.380911 -0.39948 -4.43828 
4 0.765409 6.40401 1.05421 -0.00558937 0.631267 -3.25991 
5 2.64067 4.52966 1.05947 -0.0781287 0.422941 -4.4929 
6 4.51287 6.40606 1.06014 -0.00683324 0.250351 -4.46006 
7 6.38515 4.52966 1.05942 0.066328 0.418849 -4.49858 
8 0.765332 0.789887 2.73261 0.0195179 -1.15287 11.7452 
9 2.64004 2.66053 2.74352 -0.994692 -0.350025 9.63969 
10 4.51293 0.784335 2.7492 -0.00129265 -0.693858 10.5097 
11 6.38579 2.66055 2.74349 1.00075 -0.349042 9.64115 
12 2.64176 6.40804 2.73561 -0.942431 0.0366943 11.8586 
13 4.51284 4.53011 2.74029 0.0178567 1.48721 9.50343 
14 6.38397 6.40793 2.73546 0.990825 0.0397216 11.8758 
15 0.765444 2.66338 4.49712 -0.00879439 -1.32474 14.187 
16 2.62934 0.785788 4.48413 -0.111591 8.51183 5.88218 
17 4.51305 2.66671 4.48973 -0.0170554 11.7585 26.3666 
18 6.39677 0.78573 4.48402 0.103353 8.5193 5.88706 
19 0.765389 6.4076 4.47669 -0.00237462 0.87452 -0.482696 
20 2.63854 4.53503 4.48866 10.9086 -9.51439 16.0581 
21 4.51324 6.39324 4.48977 -0.0521598 -8.78097 6.79753 
22 6.38729 4.53496 4.48875 -10.904 -9.50449 16.0453 
23 0.765543 0.794872 6.22096 -0.0172615 9.58642 -16.5153 
24 4.5132 0.80286 6.18265 0.00936443 10.8356 -9.66055 
25 0.765263 4.52847 6.22061 -0.00715535 -9.3503 -17.5341 
26 2.64066 6.40141 6.22683 5.06268 -5.66371 -17.3989 
27 0.765266 2.66773 7.82228 0.00320201 -2.5978 -8.16724 
28 2.65727 0.822324 7.87807 -1.36211 10.0191 -5.45752 
29 0.765574 6.40644 7.88536 -0.00490794 1.71198 7.44813 
30 2.67136 4.49967 7.8717 13.1639 -11.5357 -15.2387 
31 4.51303 6.38203 7.83799 -0.0290758 -10.88 -0.708274 
32 6.35362 4.49985 7.87177 -13.0003 -11.5446 -15.2609 
33 2.64453 0.790574 1.06149 -0.376754 -0.41244 -4.42214 
34 0.765299 4.53267 2.73892 0.0113597 0.883839 10.8481 
35 6.38556 6.40149 6.22699 -5.0877 -5.65734 -17.4114 
36 6.36919 0.822098 7.87861 1.30432 10.0288 -5.49981 
37 4.51311 2.67719 7.83703 -0.023237 13.5547 -40.5115 
38 6.37877 2.66853 6.16984 12.1352 -14.0208 5.266 
39 4.51283 4.51452 6.16591 0.00331653 27.492 5.49209 
40 2.64724 2.66868 6.16976 -12.1428 -14.0301 5.26226 
41 4.51223 2.69387 9.56219 -0.00885429 1.66583 4.30361 
ITEM: TIMESTEP
1
ITEM: NUMBER OF ATOMS
41
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 7.4951030000000003e+00
0.0000000000000000e+00 7.4951780000000001e+00
0.0000000000000000e+00 2.0111915000000000e+01
ITEM: ATOMS id x y z fx fy fz 
1 0.765335 2.66459 1.05912 0.00342984 -0.574365 -4.64343 
2 4.51291 2.65953 1.06198 0.00015785 -0.392514 -4.55553 
3 6.38127 0.790484 1.06157 0.380912 -0.39948 -4.43828 
4 0.765409 6.40401 1.05421 -0.00558936 0.631269 -3.25991 
5 2.64067 4.52966 1.05947 -0.0781294 0.422942 -4.4929 
6 4.51287 6.40606 1.06014 -0.00683325 0.250352 -4.46005 
7 6.38515 4.52966 1.05942 0.0663288 0.41885 -4.49858 
8 0.765332 0.789887 2.73261 0.0195179 -1.15287 11.7452 
9 2.64004 2.66053 2.74352 -0.99469 -0.350023 9.63968 
10 4.51293 0.784335 2.7492 -0.00129258 -0.693859 10.5097 
11 6.38579 2.66055 2.74349 1.00075 -0.34904 9.64114 
12 2.64176 6.40804 2.73561 -0.942433 0.0366932 11.8586 
13 4.51284 4.53011 2.74029 0.0178568 1.48721 9.50342 
14 6.38397 6.40793 2.73546 0.990827 0.0397206 11.8758 
15 0.765444 2.66338 4.49712 -0.00879406 -1.32475 14.1869 
16 2.62934 0.785788 4.48413 -0.111593 8.51184 5.88218 
